CALC_AVG_DOWNTIME_PLI,1247343508,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.050,2016-07-21 18:22:41.107
GetStandardValue4BatchAtTime,1589580701,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:43.140,2015-05-10 09:40:43.140
GetTimesheetEventState,939150391,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:01.537,2015-05-10 09:41:01.537
GetTimeShiftDates,402100473,TF,SQL_TABLE_VALUED_FUNCTION,2015-05-10 09:40:45.203,2015-10-21 08:15:31.720
GetTimeShiftIntervals,987866586,TF,SQL_TABLE_VALUED_FUNCTION,2017-01-27 11:38:50.300,2017-03-21 15:12:07.830
GetTourneyVarianceInstance,1470628282,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:55.330,2015-05-10 09:40:55.330
GetTourneyWorkDayPause,222623836,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:50.737,2015-05-10 09:40:50.737
GetTranslated,414624520,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:51.167,2015-05-10 09:40:51.167
GetUnit,94623380,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:50.467,2015-05-10 09:40:50.467
GetUnit2,862626116,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:53.273,2015-05-10 09:40:53.273
GetUnits,2123154609,TF,SQL_TABLE_VALUED_FUNCTION,2015-05-10 09:41:05.387,2015-10-21 08:15:31.537
GetUnitValue,1861581670,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:43.560,2015-05-10 09:40:43.560
GetVersion,23671132,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:05.450,2015-05-10 09:41:05.450
GRAPH_VARIANCE_DOWNTIME_TOTAL,1967346073,TF,SQL_TABLE_VALUED_FUNCTION,2016-01-17 20:06:42.527,2017-01-27 11:38:50.203
GRAPH_VARIANCE_FREQUENCY,1243151474,TF,SQL_TABLE_VALUED_FUNCTION,2015-05-10 09:41:02.420,2017-01-27 11:38:50.247
IsDowntimePlanned,411864534,FN,SQL_SCALAR_FUNCTION,2016-07-21 18:22:45.700,2017-01-27 11:38:47.667
IsMDEaddedToWorksheet,1013578649,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:42.337,2015-05-10 09:40:42.337
IsMeasureDefinitionActionGranted,581577110,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:41.377,2015-05-21 20:06:24.400
IsMeasureDefinitionCanHideTile,597577167,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:41.413,2015-05-10 09:40:41.413
IsMeasureDefinitionVisible,699149536,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:00.163,2015-05-10 09:41:00.163
IsMeasureDefinitionVisibleWCP,75863337,FN,SQL_SCALAR_FUNCTION,2016-05-12 10:28:52.620,2016-05-12 10:28:52.620
IsPositiveNotificationEvent,2014630220,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:57.200,2015-05-10 09:40:57.200
IsProductionLineActionGranted,1051150790,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:01.920,2015-05-21 20:06:24.440
IsProductionLineVisible,1067150847,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:01.970,2015-05-10 09:41:01.970
IsProductionPausedNow,1858105660,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:49.650,2015-05-10 09:40:49.650
IsValidUnitOfMeasure,139147541,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:58.027,2015-05-10 09:40:58.027
KIT_DOWNTIME_COST_PLI,146099561,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.523,2017-01-30 16:32:32.223
KIT_DOWNTIME_COST_PRD,1439344192,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.417,2017-02-09 15:00:20.777
KIT_GIVEAWAY_PLB,722101613,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:45.943,2017-02-16 15:09:48.723
KIT_GIVEAWAY_PLI,738101670,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:45.987,2017-01-27 11:38:48.033
KIT_GIVEAWAY_PRD,1455344249,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.470,2017-01-27 11:38:48.127
KIT_GIVEAWAY_STD_PLB,754101727,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.023,2015-05-10 09:40:46.023
KIT_GIVEAWAY_TOTAL_PLB,770101784,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.063,2017-02-16 15:09:48.837
KIT_GIVEAWAY_TOTAL_PLI,786101841,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.103,2017-01-27 11:38:48.250
KIT_GIVEAWAY_TOTAL_PRD,859866130,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.607,2017-01-27 11:38:49.607
KIT_GIVEAWAY_VALUE_PLB,802101898,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.150,2017-02-16 15:09:48.910
KIT_GIVEAWAY_VALUE_PLI,818101955,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.200,2017-01-27 11:38:48.367
KIT_GIVEAWAY_VALUE_PRD,875866187,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.663,2017-01-27 11:38:49.663
KIT_PROD_AVG_PLB,1801773476,FN,SQL_SCALAR_FUNCTION,2015-05-22 11:28:24.723,2016-01-17 20:06:38.453
KIT_PROD_COST_PLI,834102012,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.297,2017-02-09 15:00:21.010
KIT_PROD_COST_PRD,1471344306,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.550,2017-02-09 15:00:21.207
KIT_PROD_COST_VALUE_PLI,1487344363,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.630,2017-02-09 15:00:21.267
KIT_PROD_COST_VALUE_PRD,1503344420,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.727,2017-02-09 15:00:21.317
KIT_PROD_COUNT_AVG_PLI,1519344477,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.777,2016-07-21 18:22:43.300
KIT_PROD_COUNT_AVG_PRD,1535344534,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.817,2016-01-17 20:06:40.817
KIT_PROD_COUNT_PLB,850102069,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.363,2017-02-16 15:09:49.253
KIT_PROD_COUNT_PLI,866102126,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.420,2016-07-21 18:22:43.353
KIT_PROD_COUNT_PRD,1551344591,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.877,2016-01-17 20:06:40.877
KIT_PROD_COUNT_VALUE_AVG_PLI,1567344648,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.923,2016-07-21 18:22:43.403
KIT_PROD_COUNT_VALUE_AVG_PRD,1583344705,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:40.967,2016-01-17 20:06:40.967
KIT_PROD_EFFICIENCY_LINE_PLB,1599344762,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.047,2017-02-16 15:09:49.353
KIT_PROD_EFFICIENCY_LINE_PLI,1615344819,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.120,2016-07-21 18:22:43.483
KIT_PROD_EFFICIENCY_PLB,882102183,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.510,2017-02-16 15:09:49.443
KIT_PROD_EFFICIENCY_PLI,898102240,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.600,2016-07-21 18:22:43.587
KIT_PROD_EFFICIENCY_PRD,1631344876,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.203,2016-01-17 20:06:41.203
KIT_PROD_EFFICIENCY_VALUE_PLI,1647344933,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.300,2016-10-03 16:32:40.153
KIT_PROD_EFFICIENCY_VALUE_PRD,1663344990,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.397,2016-10-03 16:32:40.237
KIT_PROD_PRODUCTIVITY_PLB,914102297,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.687,2017-02-16 15:09:49.493
KIT_PROD_PRODUCTIVITY_PLI,930102354,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.770,2017-02-09 15:00:21.580
KIT_PROD_PRODUCTIVITY_PRD,891866244,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.750,2017-02-09 15:00:21.643
KIT_PROD_PRODUCTIVITY_VALUE_PLB,1679345047,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.490,2017-02-16 15:09:49.683
KIT_PROD_PRODUCTIVITY_VALUE_PLI,907866301,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.860,2017-02-09 15:00:21.797
KIT_PROD_PRODUCTIVITY_VALUE_PRD,923866358,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.960,2017-02-09 15:00:21.843
KIT_PROD_SPEED_LINE_PLB,1695345104,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.547,2017-02-16 15:09:49.903
KIT_PROD_SPEED_LINE_PLI,555865047,FN,SQL_SCALAR_FUNCTION,2016-10-03 16:32:40.437,2016-10-03 16:32:40.437
KIT_PROD_SPEED_PLB,994102582,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:47.030,2017-02-16 15:09:50.377
KIT_PROD_SPEED_PRD,1711345161,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.603,2016-01-17 20:06:41.603
KIT_PROD_SPEED_STD_PLB,1010102639,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:47.067,2016-01-17 20:06:39.050
KIT_PROD_SPEED_STD_VALUE_PLB,1727345218,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.637,2016-10-03 16:32:40.273
KIT_PROD_SPEED_VALUE_PLB,1743345275,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.710,2017-02-16 15:09:50.473
KIT_PROD_SPEED_VALUE_PRD,1759345332,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.780,2016-01-17 20:06:41.780
KIT_PROD_SUM_PLB,1775345389,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.830,2017-02-16 15:09:50.517
KIT_PROD_SUM_PLI,1791345446,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.873,2016-07-21 18:22:44.033
KIT_PROD_SUM_PRD,427864591,FN,SQL_SCALAR_FUNCTION,2016-07-21 18:22:45.747,2016-07-21 18:22:45.747
KIT_PROD_SUM_TSI,939866415,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:50.013,2017-01-27 11:38:50.013
KIT_PROD_VALUE_PLB,1807345503,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.933,2017-02-16 15:09:50.590
KIT_PROD_VALUE_PLI,1823345560,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.987,2016-07-21 18:22:44.093
KIT_PROD_VALUE_PRD,443864648,FN,SQL_SCALAR_FUNCTION,2016-07-21 18:22:45.803,2016-07-21 18:22:45.803
KIT_TRG_COUNT_PLB,1839345617,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.037,2016-07-21 18:22:44.143
KIT_TRG_COUNT_PLI,1855345674,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.080,2016-07-21 18:22:44.200
KIT_TRG_EFFICIENCY_PLB,459864705,FN,SQL_SCALAR_FUNCTION,2016-07-21 18:22:45.860,2016-07-21 18:22:45.860
KIT_TRG_EFFICIENCY_PLI,1058102810,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:47.217,2017-01-27 11:38:49.250
KIT_TRG_EFFICIENCY_PRD,1099866985,FN,SQL_SCALAR_FUNCTION,2017-02-16 15:09:51.240,2017-02-16 15:09:51.240
KIT_TRG_PLB,1115867042,FN,SQL_SCALAR_FUNCTION,2017-02-16 15:09:51.290,2017-02-16 15:09:51.290
KIT_TRG_PLI,1090102924,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:47.330,2015-05-10 09:40:47.330
KIT_TRG_PRD,1131867099,FN,SQL_SCALAR_FUNCTION,2017-02-16 15:09:51.320,2017-02-16 15:09:51.320
KIT_TRG_QUALITY_PLB,1147867156,FN,SQL_SCALAR_FUNCTION,2017-02-16 15:09:51.367,2017-02-16 15:09:51.367
KIT_TRG_QUALITY_PLI,1074102867,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:47.293,2016-07-21 18:22:44.330
KIT_TRG_QUALITY_PRD,1163867213,FN,SQL_SCALAR_FUNCTION,2017-02-16 15:09:51.417,2017-02-16 15:09:51.417
KIT_TRG_REJECT_COUNT_PLB,1106102981,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:47.397,2017-02-16 15:09:50.660
KIT_TRG_REJECT_COUNT_PLI,1871345731,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.130,2016-07-21 18:22:44.383
KIT_TRG_REJECT_COUNT_PRD,1179867270,FN,SQL_SCALAR_FUNCTION,2017-02-16 15:09:51.473,2017-02-16 15:09:51.473
KIT_TRG_SPEED_COUNT_PLB,1877581727,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:43.610,2017-02-16 15:09:50.700
KIT_TRG_SPEED_STD_PLB,571865104,FN,SQL_SCALAR_FUNCTION,2016-10-03 16:32:40.483,2016-10-03 16:32:40.483
KIT_YIELD_COST_PLI,18099105,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.010,2016-07-21 18:22:44.473
KIT_YIELD_COST_PRD,1887345788,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.220,2016-01-26 11:11:35.650
KIT_YIELD_COUNT_IN_PLB,34099162,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.073,2017-02-16 15:09:50.763
KIT_YIELD_COUNT_IN_PRD,955866472,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:50.080,2017-01-27 11:38:50.080
KIT_YIELD_COUNT_OUT_PLB,50099219,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.133,2017-02-16 15:09:50.807
KIT_YIELD_PLB,66099276,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.220,2017-02-16 15:09:50.923
KIT_YIELD_PLI,82099333,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.310,2016-07-21 18:22:44.727
KIT_YIELD_PRD,1903345845,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.293,2017-01-27 11:38:49.373
KIT_YIELD_STD_PLB,98099390,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.347,2015-05-10 09:40:44.347
KIT_YIELD_SUM_IN_PLB,114099447,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.407,2017-02-16 15:09:50.973
KIT_YIELD_SUM_IN_PLI,946102411,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.830,2016-07-21 18:22:44.870
KIT_YIELD_SUM_IN_PRD,971866529,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:50.150,2017-01-27 11:38:50.150
KIT_YIELD_SUM_OUT_PLB,962102468,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.893,2017-02-16 15:09:51.043
KIT_YIELD_SUM_OUT_PLI,978102525,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.963,2016-07-21 18:22:44.980
LeftTrimNonNumeric,1707153127,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:04.220,2015-05-10 09:41:04.220
MDE_GetProductionGroup,1195867327,FN,SQL_SCALAR_FUNCTION,2017-02-16 15:09:51.517,2017-02-16 15:09:51.517
PLB_GetPauseSeconds,942626401,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:53.423,2015-05-10 09:40:53.423
PLB_GetPauseSeconds4Time,853578079,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:41.900,2015-05-10 09:40:41.900
PLB_GetPauseSecondsFromRange,1637580872,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:43.233,2017-02-16 15:09:51.117
PLB_GetPauseSecondsUnplanned4Time,475864762,FN,SQL_SCALAR_FUNCTION,2016-07-21 18:22:45.893,2016-07-21 18:22:45.893
PLB_GetProductionSeconds,1653580929,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:43.273,2017-02-16 15:09:51.167
PLI_GetPauseSeconds4Time,226099846,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.740,2016-07-21 18:22:45.023
PLI_GetPauseSecondsUnplanned4Time,1919345902,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.330,2016-07-21 18:22:45.060
PLI_GetProductionSeconds,210099789,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:44.687,2016-07-21 18:22:45.093
PLI_GetTimeShift,162099618,TF,SQL_TABLE_VALUED_FUNCTION,2015-05-10 09:40:44.577,2017-03-21 15:07:50.973
PLI_GetTimeShiftDay,178099675,TF,SQL_TABLE_VALUED_FUNCTION,2015-05-10 09:40:44.617,2017-03-21 15:09:14.260
PLI_GetTimeShiftForDate,78623323,TF,SQL_TABLE_VALUED_FUNCTION,2015-05-10 09:40:50.427,2015-10-21 08:15:31.790
PRD_GetPauseSeconds,638625318,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:52.730,2016-10-03 16:32:40.313
PRD_GetPauseSecondsUnplanned,1935345959,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.370,2016-07-21 18:22:45.130
PRD_GetProductionSeconds,622625261,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:52.690,2015-05-10 09:40:52.690
SplitString,1323151759,TF,SQL_TABLE_VALUED_FUNCTION,2015-05-10 09:41:02.693,2015-05-10 09:41:02.693
TimeToString,1723153184,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:04.253,2015-05-10 09:41:04.253
TimeUnitRatio,1845581613,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:43.527,2015-05-10 09:40:43.527
TryParseDate,1499152386,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:03.227,2015-05-10 09:41:03.227
TSI_GetPauseSecondsUnplanned4Time,587865161,FN,SQL_SCALAR_FUNCTION,2016-10-03 16:32:40.643,2017-02-03 16:55:26.450
TSI_GetProductionSeconds,603865218,FN,SQL_SCALAR_FUNCTION,2016-10-03 16:32:40.740,2017-02-03 16:55:26.163
UnitBaseConversionRatio,1951346016,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:42.397,2016-01-17 20:06:42.397
UnitConversionRatio,1733581214,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:43.387,2016-07-21 18:22:45.257
UnitRatio,1787153412,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:04.450,2015-05-10 09:41:04.450
USER_NAME_INITIALS,1817773533,FN,SQL_SCALAR_FUNCTION,2015-05-22 11:28:24.810,2015-05-22 11:28:24.810
XmlEscape,1371151930,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:02.813,2015-05-10 09:41:02.813
XmlUnEscape,1355151873,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:41:02.767,2015-05-10 09:41:02.767
